단지코드,총세대수,전용면적별세대수,공가수,임대보증금,도보 10분거리 내 지하철역 수(환승노선 수 반영),도보 10분거리 내 버스정류장 수,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,실거주세대수,세대수비율주차면수,강원도,경기도,경상남도,경상북도,광주광역시,대구광역시,대전광역시,부산광역시,세종특별자치시,울산광역시,전라남도,전라북도,제주특별자치도,충청남도,충청북도,상가,아파트,세대수 규모 당 총 전용면적,단지별 총 전용면적
C2394,277,42,20.0,65856600.0,0.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,257,36.280155642023345,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1890.0,12050.0
C2394,277,14,20.0,81223800.0,0.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,257,12.093385214007782,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,700.0,12050.0
C2394,277,75,20.0,81223800.0,0.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,257,64.78599221789884,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3750.0,12050.0
C1133,856,150,10.0,14863000.0,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,846,137.76595744680853,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4500.0,34760.0
C1133,856,130,10.0,17342000.0,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,846,119.39716312056737,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4550.0,34760.0
C1133,856,76,10.0,17342000.0,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,846,69.80141843971631,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2660.0,34760.0
C1133,856,75,10.0,27252000.0,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,846,68.88297872340426,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3375.0,34760.0
C1133,856,315,10.0,27252000.0,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,846,289.30851063829783,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,14175.0,34760.0
C1133,856,110,10.0,33448000.0,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,846,101.02836879432624,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5500.0,34760.0
C1281,646,116,4.0,14863000.0,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642,105.33956386292834,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3480.0,24160.0
C1281,646,97,4.0,17342000.0,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642,88.08566978193146,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3395.0,24160.0
C1281,646,220,4.0,17342000.0,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642,199.78193146417445,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7700.0,24160.0
C1281,646,58,4.0,27252000.0,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642,52.66978193146417,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2610.0,24160.0
C1281,646,155,4.0,27252000.0,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642,140.75545171339564,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6975.0,24160.0
C1194,511,29,3.0,18968000.0,0.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,23.576771653543307,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1450.0,26715.0
C1194,511,148,3.0,18968000.0,0.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,120.32283464566929,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7400.0,26715.0
C1194,511,15,3.0,18968000.0,0.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,12.19488188976378,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,750.0,26715.0
C1194,511,86,3.0,18968000.0,0.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,69.91732283464567,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4300.0,26715.0
C1194,511,233,3.0,21497000.0,0.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,189.42716535433073,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12815.0,26715.0
C2308,285,39,3.0,12646000.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,27.659574468085108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1950.0,15090.0
C2308,285,78,3.0,12646000.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,55.319148936170215,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3900.0,15090.0
C2308,285,168,3.0,13909000.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,119.14893617021276,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9240.0,15090.0
C2036,256,29,2.0,17477000.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,22.72047244094488,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1305.0,12340.0
C2036,256,87,2.0,17477000.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,68.16141732283465,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3915.0,12340.0
C2036,256,58,2.0,17477000.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,45.44094488188976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2610.0,12340.0
C2036,256,82,2.0,23720000.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,64.24409448818898,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4510.0,12340.0
C1394,466,177,0.0,11303000.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466,124.96351931330473,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6195.0,18520.0
C1394,466,68,0.0,11303000.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466,48.00858369098712,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2380.0,18520.0
C1394,466,154,0.0,13813000.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466,108.72532188841203,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6930.0,18520.0
C1394,466,67,0.0,13813000.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466,47.302575107296136,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3015.0,18520.0
C1180,314,50,15.0,16789000.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,40.30100334448161,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2500.0,16500.0
C1180,314,104,15.0,16789000.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,83.82608695652173,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5200.0,16500.0
C1180,314,160,15.0,19187000.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,128.96321070234114,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8800.0,16500.0
C2503,382,175,7.0,13979000.0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,142.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6125.0,14910.0
C2503,382,34,7.0,13979000.0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,27.744000000000003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1190.0,14910.0
C2503,382,19,7.0,13979000.0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,15.504,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,665.0,14910.0
C2503,382,136,7.0,16520000.0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,110.97600000000001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6120.0,14910.0
C2503,382,7,7.0,16520000.0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,5.712000000000001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,315.0,14910.0
C2503,382,11,7.0,16520000.0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,8.975999999999999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,495.0,14910.0
C1907,212,28,7.0,10528000.0,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,22.263414634146343,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,980.0,8450.0
C1907,212,25,7.0,10528000.0,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,19.878048780487806,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,875.0,8450.0
C1907,212,56,7.0,10528000.0,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,44.52682926829269,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1960.0,8450.0
C1907,212,28,7.0,14244000.0,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,22.263414634146343,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1260.0,8450.0
C1907,212,26,7.0,14244000.0,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,20.673170731707316,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1170.0,8450.0
C1907,212,49,7.0,14244000.0,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,38.9609756097561,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2205.0,8450.0
C2181,872,453,15.0,9908000.0,0.0,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857,387.45507584597436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,15855.0,34795.0
C2181,872,89,15.0,9908000.0,0.0,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857,76.12252042007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3115.0,34795.0
C2181,872,45,15.0,14863000.0,0.0,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857,38.48891481913652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2025.0,34795.0
C2181,872,90,15.0,14863000.0,0.0,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857,76.97782963827304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4050.0,34795.0
C2181,872,117,15.0,16723000.0,0.0,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857,100.07117852975496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5850.0,34795.0
C2181,872,78,15.0,16723000.0,0.0,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857,66.71411901983664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3900.0,34795.0
C1768,508,246,4.0,14643000.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,180.5952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12300.0,26710.0
C1768,508,262,4.0,16814000.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,192.34126984126985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,14410.0,26710.0
C1783,594,180,16.0,17004000.0,1.0,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578,185.60553633217992,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6300.0,26970.0
C1783,594,45,16.0,23496000.0,1.0,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578,46.40138408304498,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2025.0,26970.0
C1783,594,30,16.0,23496000.0,1.0,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578,30.93425605536332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1350.0,26970.0
C1783,594,135,16.0,23496000.0,1.0,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578,139.20415224913495,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6075.0,26970.0
C1783,594,204,16.0,36089000.0,1.0,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578,210.3529411764706,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11220.0,26970.0
C2192,514,180,16.0,8670000.0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,159.75903614457832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5400.0,18710.0
C2192,514,130,16.0,11147000.0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,115.38152610441769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4550.0,18710.0
C2192,514,42,16.0,11147000.0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,37.27710843373494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1470.0,18710.0
C2192,514,90,16.0,16102000.0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,79.87951807228916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4050.0,18710.0
C2192,514,72,16.0,16102000.0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,63.903614457831324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3240.0,18710.0
C2346,558,164,12.0,13357000.0,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546,134.86446886446885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7380.0,27650.0
C2346,558,30,12.0,13357000.0,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546,24.67032967032967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1350.0,27650.0
C2346,558,88,12.0,16168000.0,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546,72.36630036630036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4400.0,27650.0
C2346,558,132,12.0,16168000.0,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546,108.54945054945055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6600.0,27650.0
C2346,558,144,12.0,19593000.0,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546,118.41758241758242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7920.0,27650.0
C2680,758,486,19.0,20233000.0,0.0,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739,370.9120433017591,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17010.0,29250.0
C2680,758,149,19.0,25293000.0,0.0,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739,113.71583220568336,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6705.0,29250.0
C2680,758,123,19.0,25293000.0,0.0,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739,93.87280108254399,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5535.0,29250.0
C2631,812,127,2.0,14487000.0,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,95.95555555555556,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4445.0,34750.0
C2631,812,135,2.0,14487000.0,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,102.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4725.0,34750.0
C2631,812,60,2.0,14487000.0,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,45.33333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2100.0,34750.0
C2631,812,129,2.0,20525000.0,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,97.46666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5805.0,34750.0
C2631,812,45,2.0,20525000.0,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,34.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2025.0,34750.0
C2631,812,30,2.0,20525000.0,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,22.666666666666664,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1350.0,34750.0
C2631,812,286,2.0,27044000.0,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,216.08888888888887,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14300.0,34750.0
C2141,504,120,2.0,18581000.0,0.0,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,106.37450199203188,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4200.0,20880.0
C2141,504,120,2.0,24775000.0,0.0,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,106.37450199203188,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4800.0,20880.0
C2141,504,120,2.0,30969000.0,0.0,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,106.37450199203188,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5400.0,20880.0
C2141,504,144,2.0,30969000.0,0.0,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,127.64940239043825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6480.0,20880.0
C1569,631,43,8.0,12571000.0,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623,30.507223113964688,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1505.0,24475.0
C1569,631,46,8.0,12571000.0,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623,32.63563402889246,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1610.0,24475.0
C1569,631,23,8.0,12571000.0,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623,16.31781701444623,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,805.0,24475.0
C1569,631,227,8.0,12571000.0,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623,161.04975922953452,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7945.0,24475.0
C1569,631,53,8.0,12571000.0,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623,37.60192616372392,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1855.0,24475.0
C1569,631,200,8.0,16341000.0,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623,141.8940609951846,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9000.0,24475.0
C1569,631,39,8.0,16341000.0,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623,27.669341894061,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1755.0,24475.0
C2099,332,80,3.0,9111000.0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,62.735562310030396,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2800.0,14700.0
C2099,332,76,3.0,12483000.0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,59.598784194528875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3420.0,14700.0
C2099,332,36,3.0,12483000.0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,28.231003039513677,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1620.0,14700.0
C2099,332,84,3.0,12483000.0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,65.87234042553192,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3780.0,14700.0
C2099,332,56,3.0,18726000.0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,43.91489361702128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3080.0,14700.0
C2287,409,38,18.0,10073000.0,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,32.07161125319693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1330.0,18100.0
C2287,409,25,18.0,10073000.0,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,21.0997442455243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,875.0,18100.0
C2287,409,167,18.0,13759000.0,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,140.9462915601023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7515.0,18100.0
C2287,409,39,18.0,13759000.0,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,32.9156010230179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1755.0,18100.0
C2287,409,75,18.0,13759000.0,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,63.29923273657289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3375.0,18100.0
C2287,409,26,18.0,16507000.0,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,21.94373401534527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1300.0,18100.0
C2287,409,39,18.0,16507000.0,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,32.9156010230179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1950.0,18100.0
C2055,773,177,22.0,17096000.0,0.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751,192.55525965379493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6195.0,33115.0
C2055,773,80,22.0,17096000.0,0.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751,87.0306258322237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2800.0,33115.0
C2055,773,222,22.0,24350000.0,0.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751,241.50998668442077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9990.0,33115.0
C2055,773,114,22.0,24350000.0,0.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751,124.01864181091877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5130.0,33115.0
C2055,773,150,22.0,29893000.0,0.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751,163.18242343541942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7500.0,33115.0
C2055,773,30,22.0,29893000.0,0.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751,32.636484687083886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1500.0,33115.0
C1428,375,109,6.0,11983000.0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,106.34146341463415,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3815.0,16205.0
C1428,375,47,6.0,21221000.0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,45.853658536585364,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2115.0,16205.0
C1428,375,24,6.0,21221000.0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,23.414634146341466,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1080.0,16205.0
C1428,375,74,6.0,21221000.0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,72.19512195121952,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3330.0,16205.0
C1428,375,37,6.0,21221000.0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,36.09756097560976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1665.0,16205.0
C1428,375,70,6.0,26217000.0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,68.29268292682927,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3500.0,16205.0
C1428,375,14,6.0,26217000.0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,13.658536585365853,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,700.0,16205.0
C2522,747,314,13.0,14606000.0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734,298.59945504087193,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10990.0,30705.0
C2522,747,67,13.0,14606000.0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734,63.71389645776567,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2345.0,30705.0
C2522,747,84,13.0,22471000.0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734,79.88010899182561,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3780.0,30705.0
C2522,747,15,13.0,22471000.0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734,14.264305177111716,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,675.0,30705.0
C2522,747,87,13.0,22471000.0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734,82.73297002724796,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3915.0,30705.0
C2522,747,150,13.0,26217000.0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734,142.64305177111717,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7500.0,30705.0
C2522,747,30,13.0,26217000.0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734,28.52861035422343,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1500.0,30705.0
C2560,372,288,3.0,16185000.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,291.9024390243903,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14400.0,19020.0
C2560,372,84,3.0,18589000.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,85.13821138211382,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4620.0,19020.0
C2068,434,322,3.0,19108000.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,286.8863109048724,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16100.0,22260.0
C2068,434,112,3.0,21939000.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,99.78654292343387,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6160.0,22260.0
